productid,itemsize,purchaseid,quantity,purchaseprice
455,10,7928,1,15
455,10,8797,1,15
455,11,8426,2,15
455,11,8568,1,15
455,11,8978,1,15
455,12,8477,1,15
455,12,8889,1,15
456,6,8271,1,11.99
456,6,8463,1,11.99
456,6,8739,1,11.99
456,6,8966,1,11.99
456,8,8923,1,11.99
456,9,8463,2,11.99
456,9,8786,1,11.99
456,10,8182,1,11.99
456,10,8413,1,11.99
456,10,8649,1,11.99
457,6,8649,1,11.49
457,7.5,8182,1,11.49
457,8.5,8603,1,11.49
457,10,7915,1,11.49
457,10,8413,3,11.49
458,7,8831,1,12.99
458,8,8877,2,12.99
458,9,8366,1,12.99
459,6,8182,1,10.99
459,7,7959,1,10.99
459,10,8603,1,10.99
460,6,8542,1,7
460,7,8306,1,7
460,7,8682,1,7
461,7,8400,2,11.99
461,7,8498,1,11.99
461,7.5,8126,1,11.99
461,9,8449,2,11.99
461,9,8591,1,11.99
462,7,8079,1,10.99
462,8,8306,1,10.99
462,9,8306,1,10.99
463,6.5,8819,1,12.49
463,7,8260,1,12.49
463,8.5,8819,1,12.49
464,6,8091,1,23.5
464,6,8413,1,23.5
464,6.5,8511,1,23.5
464,6.5,8786,1,23.5
464,6.5,8877,1,23.5
464,6.5,8966,1,23.5
464,7,8554,1,23.5
464,7.5,8366,1,23.5
464,7.5,8923,1,23.5
464,8.5,8048,1,23.5
464,9,8413,1,23.5
464,9,8786,1,23.5
464,10,8229,1,23.5
464,10,8831,1,23.5
465,5.5,8091,1,19
465,5.5,8413,2,19
465,6.5,8182,1,19
465,6.5,8739,1,19
465,6.5,8877,1,19
465,7,8182,2,19
465,7,8271,1,19
465,7,8318,1,19
465,7,8739,1,19
465,7,8831,1,19
465,7.5,7959,1,19
465,7.5,8182,1,19
465,8.5,8271,1,19
467,8.5,8603,1,11.49
467,8.5,8739,2,11.49
468,9,8982,1,23.5
468,11,8385,1,23.5
468,11,8758,1,23.5
469,10,8348,1,18
469,10,8677,1,18
469,11,8395,1,18
469,11,8721,1,18
470,6,8831,2,21
470,6.5,8463,1,21
470,7,8413,1,21
470,9,8271,1,21
470,10,7959,2,21
470,10,8366,1,21
470,10,8603,1,21
470,10,8966,1,21
471,8,8556,1,18
471,9.5,8368,1,18
471,10,8231,1,18
472,7,8634,1,60
472,12,8165,2,60
472,12,8772,1,60
472,12,8815,1,60
473,8,8075,1,60
474,7,8337,1,12.5
474,8,8020,1,12.5
474,9,7932,1,12.5
474,9,8291,2,12.5
474,11,8291,1,12.5
475,7,8554,1,8.49
475,7,8831,1,8.49
476,7,8449,1,11.99
476,7,8498,1,11.99
476,7,8682,1,11.99
476,7.5,7946,1,11.99
476,7.5,8126,1,11.99
476,7.5,8776,1,11.99
476,8,8215,1,11.99
476,8,8353,1,11.99
476,8,8727,1,11.99
476,8,8776,1,11.99
476,8.5,8215,2,11.99
476,8.5,8638,2,11.99
476,8.5,8819,2,11.99
476,9,8306,1,11.99
476,9,8955,2,11.99
476,10,8079,2,11.99
476,10,8215,1,11.99
476,10,8727,2,11.99
476,10,8911,1,11.99
476,10,8955,1,11.99
476,11,7946,1,11.99
476,11,8036,1,11.99
476,11,8126,1,11.99
476,11,8169,1,11.99
476,11,8498,1,11.99
477,6,7992,1,8.99
477,6.5,8400,1,8.99
477,6.5,8449,1,8.99
477,7.5,8353,1,8.99
477,7.5,8498,1,8.99
477,8.5,8353,1,8.99
477,8.5,8682,3,8.99
477,8.5,8994,2,8.99
478,9.5,8157,1,39.99
478,9.5,8294,1,39.99
478,9.5,8713,1,39.99
478,9.5,8806,1,39.99
479,6,8777,1,16.5
479,7,8451,1,16.5
480,6.5,8425,1,15.5
480,7.5,8977,1,15.5
481,8,8846,1,42.5
482,7.5,8192,1,65
482,11.5,7925,1,65
482,11.5,7969,1,65
482,11.5,8750,1,65
482,12,7925,1,65
482,12,8423,1,65
483,9,8934,1,65
483,9.5,8377,1,65
483,10.5,8377,1,65
483,10.5,8934,1,65
483,12,8423,1,65
483,12,8842,1,65
485,9,8300,2,40
485,9,8771,1,40
485,9.5,8164,1,40
485,9.5,8443,1,40
485,9.5,8633,1,40
485,9.5,8771,1,40
485,9.5,8951,1,40
485,9.5,8990,1,40
485,10,8031,1,40
485,10,8121,1,40
485,10,8164,1,40
485,10,8633,1,40
485,10.5,7898,1,40
485,10.5,8164,1,40
485,10.5,8211,1,40
485,10.5,8349,1,40
485,10.5,8722,2,40
485,11,8074,1,40
485,11,8633,1,40
485,11,8814,1,40
485,11,8951,1,40
485,12,8771,2,40
486,8.5,8349,1,40
486,9,7898,2,40
486,9,8164,1,40
486,9,8255,1,40
486,9.5,8678,2,40
486,10,8990,1,40
486,11,8771,1,40
487,9,8396,1,42.5
487,10.5,8031,1,42.5
487,10.5,8678,2,42.5
487,11,8633,1,42.5
487,11,8906,1,42.5
487,12,8121,1,42.5
487,12,8633,1,42.5
488,8,8906,1,42.5
488,9,8443,1,42.5
488,9.5,8074,1,42.5
488,10,8349,1,42.5
488,10.5,7898,2,42.5
488,10.5,8074,1,42.5
488,10.5,8121,1,42.5
488,10.5,8494,1,42.5
488,10.5,8586,1,42.5
488,10.5,8722,1,42.5
488,11,8074,1,42.5
489,6.5,7947,1,15.5
490,8.5,8083,1,8.49
490,9,7907,2,8.49
490,9.5,8173,1,8.49
490,9.5,8309,1,8.49
491,8.5,8594,2,25
491,9,8453,1,25
491,9.5,8129,1,25
491,9.5,8219,2,25
492,8.5,8914,1,25
492,10,8640,1,25
492,10.5,8544,1,25
492,11,7906,1,25
492,11,8778,1,25
492,11,8914,1,25
492,11.5,8357,1,25
492,11.5,8453,1,25
492,11.5,8544,1,25
493,8,8082,1,32.49
493,8,8219,1,32.49
493,8,8594,1,32.49
493,8.5,8219,1,32.49
493,8.5,8823,1,32.49
493,9,8082,1,32.49
493,9,8778,1,32.49
493,9.5,8685,1,32.49
493,9.5,8914,1,32.49
493,10,8403,2,32.49
493,10,8544,1,32.49
493,10,8594,1,32.49
493,10,8640,1,32.49
493,10,8914,1,32.49
493,10,8997,1,32.49
493,10.5,7996,1,32.49
493,10.5,8219,1,32.49
493,10.5,8502,1,32.49
493,10.5,8544,2,32.49
493,10.5,8778,1,32.49
493,11,8730,1,32.49
493,11.5,8129,1,32.49
493,11.5,8263,2,32.49
493,11.5,8308,1,32.49
493,11.5,8594,2,32.49
493,11.5,8685,1,32.49
493,11.5,8778,1,32.49
493,11.5,8868,1,32.49
493,11.5,8914,1,32.49
493,11.5,8958,1,32.49
493,12,7996,1,32.49
493,12,8172,2,32.49
493,12,8730,1,32.49
493,12,8914,1,32.49
494,7.5,8219,1,30
494,7.5,8594,1,30
494,7.5,8730,1,30
494,7.5,8997,2,30
494,8.5,7906,1,30
494,8.5,8172,1,30
494,8.5,8544,1,30
494,9,8308,1,30
494,9,8730,1,30
494,9.5,8453,1,30
494,10.5,7996,2,30
494,10.5,8357,1,30
494,10.5,8685,1,30
494,11,7996,1,30
494,11,8730,1,30
494,11,8823,1,30
494,11.5,7949,2,30
494,11.5,8219,2,30
494,11.5,8357,1,30
494,11.5,8453,1,30
494,11.5,8502,1,30
494,11.5,8594,1,30
494,11.5,8914,1,30
495,7.5,7996,2,35
495,8,7996,1,35
495,8,8453,2,35
495,8,8730,1,35
495,8.5,8502,1,35
495,8.5,8544,1,35
495,9,7949,2,35
495,9,8357,1,35
495,9,8823,2,35
495,9.5,8357,1,35
495,9.5,8868,1,35
495,10,8082,1,35
495,10,8308,1,35
495,10.5,7996,1,35
495,10.5,8129,1,35
495,10.5,8308,1,35
495,10.5,8403,1,35
495,10.5,8868,1,35
495,10.5,8958,1,35
495,10.5,8997,1,35
495,11,8263,1,35
495,11,8544,1,35
495,11,8823,1,35
495,11,8868,1,35
495,11,8958,1,35
495,11.5,8308,1,35
495,11.5,8403,2,35
495,11.5,8502,1,35
495,11.5,8685,1,35
495,11.5,8778,1,35
495,11.5,8868,1,35
495,12,8502,1,35
495,12,8685,1,35
495,12,8778,1,35
495,12,8914,1,35
495,12,8958,1,35
496,7.5,7996,2,32.5
496,7.5,8502,2,32.5
496,7.5,8868,1,32.5
496,8,8502,1,32.5
496,8.5,8129,1,32.5
496,8.5,8958,1,32.5
496,9,8040,1,32.5
496,9.5,8082,1,32.5
496,10,8172,1,32.5
496,10,8685,1,32.5
496,10,8823,1,32.5
496,10.5,7949,1,32.5
496,10.5,8040,2,32.5
496,10.5,8263,1,32.5
496,10.5,8453,1,32.5
496,10.5,8823,1,32.5
496,11,8730,1,32.5
496,11.5,7906,1,32.5
496,11.5,8082,1,32.5
496,11.5,8219,3,32.5
496,11.5,8357,1,32.5
496,11.5,8453,1,32.5
496,11.5,8502,1,32.5
496,11.5,8730,2,32.5
496,11.5,8868,1,32.5
496,11.5,8958,1,32.5
496,12,8082,1,32.5
496,12,8172,1,32.5
496,12,8308,1,32.5
496,12,8544,1,32.5
497,8,8730,1,30
497,8.5,8082,1,30
497,9,8040,2,30
497,9,8219,1,30
497,9.5,7949,1,30
497,9.5,7996,2,30
497,9.5,8040,1,30
497,10,8082,1,30
497,10,8129,2,30
497,10,8357,1,30
497,10.5,8040,1,30
497,11,8040,1,30
497,11,8403,1,30
497,11,8502,2,30
497,11,8823,1,30
497,11.5,8219,1,30
497,11.5,8357,1,30
497,11.5,8453,1,30
497,11.5,8594,2,30
497,11.5,8778,2,30
497,11.5,8823,2,30
497,12,8640,2,30
498,8.5,8778,2,30
498,9.5,8778,1,30
498,9.5,8958,2,30
498,10,8403,1,30
498,10.5,8685,1,30
498,11,8868,2,30
499,8,8357,1,27.5
499,8,8502,1,27.5
499,8.5,8403,1,27.5
499,9,8219,1,27.5
499,9,8823,1,27.5
499,9.5,7949,1,27.5
499,9.5,8172,1,27.5
499,10.5,8082,1,27.5
499,11,8502,1,27.5
499,11,8730,1,27.5
500,10,8219,1,27.5
500,10,8357,1,27.5
500,10,8453,1,27.5
500,10.5,8040,1,27.5
500,10.5,8594,1,27.5
500,11,8868,1,27.5
500,11.5,8357,1,27.5
500,11.5,8502,2,27.5
500,12,8219,1,27.5
501,5.5,8138,1,12.49
501,6.5,8554,1,12.49
501,7,8694,2,12.49
501,7.5,8366,1,12.49
501,7.5,8831,1,12.49
501,8,8091,1,12.49
501,8,8138,1,12.49
501,8,8694,2,12.49
501,8.5,8413,1,12.49
501,9,8413,2,12.49
501,9,8463,1,12.49
502,8,7946,1,24
502,8,8353,1,24
502,9,8955,1,24
502,10,8955,1,24
504,7,7973,1,26
504,7,8569,1,26
504,8,8333,1,26
504,8,8617,1,26
504,9,8016,2,26
504,9,8196,1,26
504,10,8525,1,26
504,10,8890,1,26
504,11,8798,2,26
505,7.5,8657,1,28.5
505,8.5,8932,1,28.5
506,6,8463,1,7.5
506,6.5,8877,1,7.5
506,7,8182,1,7.5
506,7,8413,2,7.5
506,7.5,8182,1,7.5
508,8.5,8680,1,11.99
508,9,8304,1,11.99
508,10,8167,1,11.99
509,7,8126,1,11.99
509,8,8638,1,11.99
510,8,8498,1,8
510,8,8864,1,8
510,8,8955,2,8
510,8.5,8955,1,8
510,9,8079,2,8
510,9,8260,1,8
510,9,8400,1,8
511,8.5,8138,2,8
511,8.5,8877,2,8
512,6,8819,1,16
512,7.5,8911,1,16
512,8,8638,1,16
512,9,7992,1,16
513,6,8747,1,20
513,10,8562,1,20
514,6,8182,1,8.49
515,5.5,8318,1,7.5
516,8,8091,1,10.49
516,8,8554,1,10.49
516,8,8603,1,10.49
516,8.5,8649,1,10.49
516,9,8138,1,10.49
516,9,8229,2,10.49
517,7,8091,1,24.5
517,8,8229,1,24.5
517,11,8366,1,24.5
517,11,8739,1,24.5
518,7.5,8248,1,48.5
518,8,8434,1,48.5
518,9,8897,1,48.5
518,9.5,8022,1,48.5
518,10,8806,1,48.5
518,10.5,8157,1,48.5
518,10.5,8486,1,48.5
518,10.5,8577,1,48.5
518,10.5,8624,1,48.5
518,11,8531,1,48.5
518,11,8577,1,48.5
518,11.5,8624,1,48.5
518,12,8850,1,48.5
519,5.5,8091,2,28
519,5.5,8877,1,28
519,5.5,8923,2,28
519,5.5,8966,2,28
519,6,8229,1,28
519,6,8318,1,28
519,6,8554,1,28
519,6.5,8138,1,28
519,6.5,8229,1,28
519,6.5,8649,2,28
519,7,8366,1,28
519,7.5,8005,2,28
519,7.5,8413,1,28
519,8,8694,3,28
519,8,8877,1,28
519,8,8923,1,28
519,9,7915,1,28
519,9,8091,1,28
519,9,8649,2,28
519,9,8923,1,28
519,10,8091,1,28
519,10,8229,1,28
519,10,8463,4,28
519,10,8511,1,28
519,10,8786,1,28
520,7.5,7928,1,8.99
520,7.5,8106,1,8.99
520,7.5,8380,1,8.99
520,7.5,8426,1,8.99
520,8,8060,1,8.99
520,8,8195,1,8.99
520,9,8524,1,8.99
520,9,8845,1,8.99
520,9,8937,1,8.99
520,9.5,8060,1,8.99
520,9.5,8151,1,8.99
520,9.5,8426,1,8.99
520,9.5,8889,2,8.99
520,10,7928,3,8.99
520,10,8426,2,8.99
520,10,8937,1,8.99
520,11,8195,2,8.99
520,11,8286,1,8.99
520,11,8426,1,8.99
520,12,8015,2,8.99
520,12,8616,1,8.99
521,7,8463,1,8
521,7,8966,1,8
523,6.5,8091,1,17.5
523,7,8877,1,17.5
523,10,8413,2,17.5
525,6,8418,1,9.99
525,6.5,8559,1,9.99
525,6.5,8836,1,9.99
526,7,8463,1,9.99
526,8,8091,1,9.99
526,8,8739,2,9.99
526,9,8694,2,9.99
526,9,8739,1,9.99
526,9,8966,1,9.99
526,10,8649,2,9.99
526,10,8739,2,9.99
526,11,8182,1,9.99
526,11,8271,1,9.99
526,11,8739,2,9.99
526,11,8923,1,9.99
527,7,8091,1,7.5
527,7,8831,1,7.5
527,8,8048,1,7.5
527,8.5,8005,1,7.5
527,8.5,8413,1,7.5
527,9,8005,1,7.5
527,9,8091,2,7.5
527,9,8786,1,7.5
527,9,8966,1,7.5
527,10,7915,1,7.5
527,10,8694,1,7.5
527,10,8877,2,7.5
527,11,8048,1,7.5
527,11,8554,1,7.5
527,11,8739,1,7.5
527,11,8786,2,7.5
528,8.5,8764,1,23
529,9,8259,1,35.99
529,10.5,8497,1,35.99
529,11,8259,1,35.99
529,11,8448,1,35.99
529,11.5,8214,1,35.99
529,11.5,8497,1,35.99
529,11.5,8637,2,35.99
529,11.5,8681,1,35.99
529,12,8352,2,35.99
529,12,8863,1,35.99
530,7,8448,1,37.5
530,7.5,8541,1,37.5
530,7.5,8954,1,37.5
530,9,8637,1,37.5
530,9,8818,1,37.5
530,9.5,7902,1,37.5
530,9.5,8078,1,37.5
530,9.5,8259,2,37.5
530,9.5,8399,1,37.5
530,9.5,8863,1,37.5
530,10,7902,1,37.5
530,10.5,8863,2,37.5
530,11,8078,1,37.5
530,11,8910,1,37.5
530,11.5,7902,3,37.5
530,11.5,7945,1,37.5
530,11.5,8078,1,37.5
530,11.5,8352,1,37.5
530,11.5,8497,1,37.5
530,11.5,8590,1,37.5
530,11.5,8726,1,37.5
530,12,7991,1,37.5
530,12,8637,1,37.5
530,12,8863,1,37.5
533,8.5,8242,1,11.49
533,9,7928,1,11.49
533,9.5,7928,1,11.49
533,9.5,8524,2,11.49
533,10,8380,2,11.49
533,10.5,7972,1,11.49
533,10.5,8426,1,11.49
533,10.5,8706,1,11.49
533,10.5,8978,1,11.49
533,11,8845,1,11.49
534,6,8858,1,42.5
535,6,7941,1,32.99
535,6,7987,1,32.99
535,6.5,8858,1,32.99
535,8,8211,1,32.99
535,8.5,8678,1,32.99
536,7,8858,1,40
536,8.5,8255,1,40
536,9.5,7987,2,40
536,10,8211,1,40
536,11,8074,1,40
536,11,8494,1,40
537,5.5,8164,1,32.99
537,5.5,8814,1,32.99
537,5.5,8858,1,32.99
537,5.5,8906,1,32.99
537,5.5,8951,1,32.99
537,6,8349,1,32.99
537,6,8396,1,32.99
537,6,8494,1,32.99
537,6,8722,1,32.99
537,6.5,8300,2,32.99
537,6.5,8443,1,32.99
537,7,8211,1,32.99
537,7,8349,1,32.99
537,7.5,8300,1,32.99
537,8,8538,1,32.99
537,8.5,8349,2,32.99
537,9,7987,1,32.99
537,9,8164,1,32.99
537,9,8538,1,32.99
537,9.5,7941,1,32.99
537,9.5,7987,2,32.99
537,9.5,8396,1,32.99
537,10,8121,1,32.99
537,10,8211,1,32.99
537,10,8443,1,32.99
537,11,8858,1,32.99
537,11,8990,1,32.99
538,8.5,8074,1,29.5
538,8.5,8396,1,29.5
538,8.5,8586,1,29.5
538,8.5,8678,1,29.5
538,9,8771,1,29.5
538,9.5,8586,1,29.5
539,5.5,7987,1,37.49
539,5.5,8494,2,37.49
539,5.5,8814,1,37.49
539,6,8164,1,37.49
539,6.5,8814,1,37.49
539,7,7898,1,37.49
539,7,8771,1,37.49
539,7.5,8586,1,37.49
539,7.5,8678,1,37.49
539,8,8211,1,37.49
539,8.5,8300,1,37.49
539,8.5,8349,1,37.49
539,8.5,8951,2,37.49
539,9,8211,1,37.49
539,9,8722,1,37.49
539,9.5,7941,1,37.49
539,9.5,7987,1,37.49
539,9.5,8443,2,37.49
539,9.5,8990,2,37.49
539,10,8349,1,37.49
539,10,8443,4,37.49
539,10,8906,2,37.49
539,11,8349,1,37.49
539,11,8722,1,37.49
540,5.5,8031,1,30.5
540,5.5,8211,1,30.5
540,5.5,8396,1,30.5
540,6,8678,2,30.5
540,7,8211,1,30.5
540,7,8396,1,30.5
540,7,8771,1,30.5
540,8,8951,1,30.5
540,9.5,8990,1,30.5
542,6.5,8511,1,10.99
542,6.5,8739,1,10.99
542,7,8413,1,10.99
542,7,8463,1,10.99
542,8,8366,1,10.99
542,8.5,7959,1,10.99
542,10,8229,1,10.99
542,10,8413,1,10.99
542,10,8923,2,10.99
542,11,8091,1,10.99
542,11,8554,1,10.99
542,11,8966,1,10.99
543,7.5,8182,2,12.49
543,7.5,8318,1,12.49
543,9,8649,1,12.49
543,10,8603,1,12.49
543,10,8877,1,12.49
543,11,8048,1,12.49
543,11,8091,1,12.49
543,11,8877,1,12.49
544,10,8770,1,23
545,5.5,8091,1,15
545,5.5,8511,1,15
545,5.5,8786,1,15
545,5.5,8831,1,15
545,5.5,8923,1,15
545,5.5,9002,1,15
545,6,8923,1,15
545,6.5,8511,1,15
545,7,8318,1,15
545,7,8831,1,15
545,7.5,7915,1,15
545,7.5,8138,1,15
545,7.5,8413,1,15
545,7.5,8554,1,15
545,7.5,8649,1,15
545,7.5,8923,2,15
545,7.5,8966,1,15
545,8,8877,2,15
545,8.5,8603,1,15
545,8.5,8694,1,15
545,8.5,8831,1,15
545,8.5,8877,1,15
545,9,8091,1,15
545,9,8603,2,15
545,9,8739,1,15
545,9,8831,2,15
545,9,8966,2,15
545,10,8091,2,15
545,10,8138,2,15
545,10,8413,1,15
545,10,8511,1,15
545,10,8603,1,15
545,10,8649,1,15
545,10,8694,1,15
546,7.5,8794,1,52.5
546,7.5,8886,1,52.5
546,8,8886,2,52.5
546,9,8886,1,52.5
546,9.5,8329,1,52.5
546,11,8886,2,52.5
546,11,8934,2,52.5
546,12,8474,2,52.5
547,9,8329,1,70
547,9.5,8474,1,70
547,9.5,8886,2,70
547,10.5,8057,1,70
547,11.5,8521,2,70
548,8,8659,1,45
548,9.5,8474,1,45
548,9.5,8750,1,45
548,10,8377,2,45
548,10,8613,1,45
548,10.5,8842,1,45
548,11,8423,1,45
548,11,8521,3,45
548,11.5,8329,1,45
548,11.5,8886,1,45
548,12,8192,1,45
548,12,8283,1,45
549,11,8082,1,27.5
549,11.5,8594,1,27.5
549,12,7996,2,27.5
549,12,8082,1,27.5
550,9,8057,1,32.5
550,10,8934,1,32.5
550,10.5,7925,1,32.5
550,10.5,8012,1,32.5
550,10.5,8377,1,32.5
550,10.5,8794,2,32.5
550,10.5,8842,1,32.5
550,11,8283,1,32.5
550,11,8377,1,32.5
550,11,8659,1,32.5
550,11,8842,1,32.5
550,11.5,7969,1,32.5
550,11.5,8239,1,32.5
550,11.5,8521,1,32.5
550,11.5,8886,1,32.5
550,11.5,8975,2,32.5
550,12,8474,1,32.5
551,8,8743,2,34.99
551,8,9004,1,34.99
552,7,8449,1,27.5
552,7.5,8169,1,27.5
552,8,8542,1,27.5
552,8,8682,2,27.5
552,8.5,8169,1,27.5
552,8.5,8819,1,27.5
552,9,8449,1,27.5
552,9,8542,1,27.5
552,10,8498,2,27.5
552,11,8126,1,27.5
552,11,8169,1,27.5
552,11,8260,1,27.5
552,11,8400,1,27.5
552,11,8994,1,27.5
554,7,8993,1,18
555,7.5,8399,1,32.5
555,8.5,8125,1,32.5
555,8.5,8818,1,32.5
555,9.5,8125,1,32.5
555,9.5,8448,2,32.5
555,9.5,8497,1,32.5
555,10,8541,1,32.5
555,10,8910,1,32.5
555,10.5,8352,1,32.5
555,10.5,8399,1,32.5
555,10.5,8637,1,32.5
555,10.5,8863,1,32.5
555,11,8125,1,32.5
555,11,8541,1,32.5
555,11,8637,3,32.5
555,12,8078,1,32.5
555,12,8448,1,32.5
555,12,8726,1,32.5
556,6,8649,1,19
556,6.5,8138,2,19
556,8,8091,1,19
556,8.5,8138,1,19
556,10,8318,1,19
556,10,8554,1,19
557,6.5,8413,1,15
557,6.5,8649,1,15
557,7,8923,2,15
557,7.5,8091,1,15
557,7.5,8229,1,15
557,7.5,8603,1,15
557,7.5,8739,1,15
557,7.5,8786,1,15
557,8,7915,1,15
557,8.5,8138,1,15
557,8.5,8923,1,15
558,6,8048,2,5.5
558,6.5,8413,1,5.5
558,8,8005,1,5.5
559,7.5,8290,1,37.49
559,8.5,7976,2,37.49
559,8.5,8019,1,37.49
559,8.5,8481,1,37.49
559,9,7976,1,37.49
559,9,8290,1,37.49
559,9,8666,2,37.49
559,9,8893,1,37.49
559,9.5,8019,2,37.49
559,9.5,8336,1,37.49
559,10,8757,2,37.49
559,10.5,7886,1,37.49
559,10.5,8019,1,37.49
559,10.5,8062,1,37.49
559,10.5,8154,2,37.49
559,10.5,8384,2,37.49
559,10.5,8528,1,37.49
559,10.5,8572,2,37.49
559,10.5,8620,1,37.49
559,10.5,8893,1,37.49
559,10.5,8941,1,37.49
559,11,7886,1,37.49
559,11,7931,2,37.49
559,11,7976,1,37.49
559,11,8245,2,37.49
559,11,8384,3,37.49
559,11,8620,1,37.49
559,11.5,8154,1,37.49
559,11.5,8384,2,37.49
559,11.5,8528,1,37.49
559,11.5,8847,3,37.49
559,11.5,8941,2,37.49
559,12,7886,2,37.49
559,12,8384,1,37.49
559,12,8430,1,37.49
559,12,8528,2,37.49
559,12,8620,1,37.49
559,12,8847,1,37.49
560,8.5,8087,2,25
560,8.5,8178,1,25
561,6.5,8672,1,8.99
561,7,8343,1,8.99
561,7,8627,1,8.99
562,6.5,7893,1,27.5
562,6.5,8765,1,27.5
562,7.5,8765,2,27.5
562,7.5,8900,1,27.5
564,7,7903,1,20
564,7,8542,1,20
564,7,8819,1,20
564,9,7903,1,20
565,6,8182,1,14.5
565,6.5,8182,2,14.5
565,6.5,8229,2,14.5
565,6.5,8831,1,14.5
565,6.5,9002,1,14.5
565,8,8271,1,14.5
565,8.5,8005,1,14.5
566,7,8091,1,14.5
566,7,8182,1,14.5
566,7,8603,1,14.5
566,7.5,8366,1,14.5
566,8,8511,1,14.5
566,8.5,8091,2,14.5
566,8.5,8366,1,14.5
566,9,8694,1,14.5
566,9,8877,1,14.5
566,10,8511,2,14.5
566,10,8877,3,14.5
566,11,7915,1,14.5
566,11,8229,1,14.5
566,11,8366,1,14.5
567,6,8091,1,14
567,6.5,8318,1,14
567,6.5,8413,2,14
567,6.5,8694,1,14
567,7.5,7959,2,14
567,7.5,8463,1,14
567,7.5,8923,2,14
567,8,8271,1,14
567,8,8966,1,14
567,8.5,8271,1,14
567,9,8786,1,14
567,10,8463,1,14
567,10,8694,1,14
569,7.5,8613,1,27
569,8.5,8703,1,27
569,10,8148,1,27
569,10,8842,1,27
570,6.5,8214,1,50
570,6.5,8497,2,50
570,8.5,8448,1,50
570,8.5,8681,1,50
570,10.5,8078,1,50
570,10.5,8214,1,50
570,10.5,8399,1,50
570,10.5,8497,1,50
570,10.5,8637,1,50
571,11.5,8232,2,34.99
571,11.5,8652,3,34.99
572,8,8724,1,8
573,6.5,8501,1,23
573,7,8356,1,23
573,8,8452,2,23
573,8.5,8867,1,23
573,9.5,8218,1,23
573,10,8081,1,23
573,10,8452,1,23
575,11.5,8018,2,17.5
575,11.5,8244,1,17.5
575,11.5,8619,1,17.5
577,6,8562,1,22.5
577,7,8700,1,22.5
577,8,7923,2,22.5
577,8,8471,1,22.5
577,9,8373,2,22.5
577,9,8471,1,22.5
578,9.5,8204,1,19
578,9.5,8341,1,19
578,9.5,8851,1,19
578,9.5,8898,1,19
578,11.5,8067,1,19
578,11.5,8158,1,19
578,11.5,8295,1,19
578,11.5,8435,2,19
578,12,7891,1,19
578,12,8023,2,19
578,12,8341,1,19
578,12,8985,2,19
579,9,8434,1,32.49
579,9,8897,1,32.49
579,11.5,7890,1,32.49
579,11.5,8387,1,32.49
579,11.5,8486,1,32.49
579,11.5,8624,2,32.49
579,11.5,8850,1,32.49
580,9,8109,1,18
580,9,8757,1,18
580,9.5,8666,1,18
580,9.5,8847,1,18
580,11,8245,2,18
580,11,8801,1,18
581,8,8842,1,32.5
581,10.5,8329,1,32.5
581,10.5,8613,1,32.5
581,12,8750,1,32.5
581,12,8794,1,32.5
582,8,8406,2,21
582,9,8733,1,21
582,9,8871,1,21
582,10,8043,1,21
582,10,8132,1,21
582,10,8596,1,21
582,10,8916,1,21
583,6.5,8504,1,24
583,6.5,8733,1,24
583,7,8043,1,24
583,7,8826,1,24
583,9.5,7998,1,24
583,9.5,8084,1,24
583,9.5,8265,1,24
583,9.5,8687,1,24
583,11,8456,1,24
583,11,8687,1,24
584,9,8035,1,53
584,9,8168,1,53
584,9.5,8681,1,53
584,9.5,8954,1,53
584,10,8399,2,53
584,10.5,8168,1,53
585,6.5,8694,3,10.99
585,6.5,8739,1,10.99
585,7,8091,2,10.99
585,7,8463,1,10.99
585,8,8831,1,10.99
585,8.5,8138,1,10.99
585,9,8318,1,10.99
585,9,8554,1,10.99
585,9,8603,2,10.99
585,10,8091,1,10.99
585,10,9002,2,10.99
586,8.5,8978,1,12.49
586,10,8568,2,12.49
587,7.5,8382,1,11.49
588,6,8111,1,20
588,6,8385,1,20
588,7,8201,1,20
588,7,8482,1,20
588,9,8385,1,20
588,9,8667,1,20
588,9,8758,1,20
588,11,7932,1,20
588,11,8431,1,20
588,11,8529,1,20
588,11,8573,1,20
588,11,8621,1,20
589,6,7964,1,8.99
589,6,8559,2,8.99
589,6,8881,1,8.99
589,6.5,8142,1,8.99
589,7,7919,1,8.99
589,8,8515,1,8.99
589,8,8969,1,8.99
589,8,9005,1,8.99
589,8.5,8096,1,8.99
589,9,8276,1,8.99
589,9,8323,1,8.99
589,9.5,8698,1,8.99
589,9.5,8744,1,8.99
590,10.5,8143,3,10.99
590,10.5,8324,1,10.99
591,6,8463,1,16.5
591,6.5,8603,3,16.5
591,7,7959,1,16.5
591,8,8554,2,16.5
591,8,8923,2,16.5
591,8,8966,1,16.5
591,8.5,7959,1,16.5
591,8.5,9002,2,16.5
591,9,8511,1,16.5
591,10,8005,1,16.5
591,10,8091,1,16.5
591,10,8511,1,16.5
591,10,8877,2,16.5
591,10,8923,2,16.5
591,10,8966,3,16.5
592,11,8685,1,24
592,11.5,8544,1,24
592,11.5,8730,2,24
593,10,8359,1,12.99
594,8,8294,1,70.5
594,9,8114,1,70.5
594,9,8203,1,70.5
594,9.5,8434,1,70.5
594,11.5,8066,1,70.5
594,11.5,8294,1,70.5
594,11.5,8434,1,70.5
594,12,8434,1,70.5
